185 11766
3 171 49
13 20 72
67 146 37
135 4 38
14 127 78
171 111 26
163 40 69
171 95 18
81 82 68
175 65 80
156 163 93
32 123 53
114 38 11
133 160 1
24 2 9
24 43 10
155 177 84
133 171 96
62 13 21
14 152 27
17 121 1
115 156 27
138 103 14
82 130 25
10 30 96
120 160 50
41 94 69
41 11 71
9 4 76
50 44 26
109 164 70
69 119 9
179 101 65
151 125 85
167 92 85
176 84 39
167 76 77
173 54 55
7 84 48
81 102 23
5 149 35
54 180 13
138 174 15
77 12 81
154 166 83
108 142 55
159 91 79
148 59 59
17 45 19
6 58 1
5 68 83
25 47 18
77 146 17
73 40 7
64 153 69
49 75 22
22 107 51
17 79 17
100 135 62
7 31 50
177 153 59
20 73 82
155 10 41
64 162 10
142 123 31
146 14 29
12 185 17
35 119 9
84 16 74
76 59 21
36 69 13
170 118 28
140 27 6
181 27 69
173 135 77
127 184 39
32 83 91
154 142 89
49 51 92
110 17 94
97 10 19
68 92 13
57 166 92
63 9 43
149 49 24
185 48 69
185 163 19
36 159 27
178 1 28
43 36 7
135 26 65
14 149 68
132 152 1
159 62 91
111 118 62
133 15 80
47 41 26
101 167 28
119 32 72
155 161 48
122 175 1
111 93 5
47 104 82
174 166 46
18 24 14
9 31 33
35 174 79
